,Filename,New Labels,Tobacco Label
1139,518654143_518654144.jpg,['Memo'],Letter
1140,518695806+-5806.jpg,['Memo'],Letter
1141,519046949+-6954.jpg,['Report'],Report
1142,519363746+-3756.jpg,['Report'],Report
1143,519626567+-6574.jpg,['Report'],Report
1144,519792044+-2049.jpg,['Report'],Report
1145,519878148+-8149.jpg,['Memo'],Letter
1146,520140971+-0972.jpg,['Memo'],Letter
1147,520222764+-2764.jpg,"['Memo', 'Email']",Letter
1148,520516240+-6257.jpg,['Report'],Report
1149,520693484+-3486.jpg,['Report'],Letter
1150,520843662+-3668.jpg,['Report'],Report
1151,521442658+-2658.jpg,"['Memo', 'Email']",Email
1152,521513467+-3500.jpg,['Report'],Report
1153,522040863+-0863.jpg,['Report'],Report
1154,522528735+-8736.jpg,['Report'],Report
1155,522629373+-9373.jpg,['Note'],Report
1156,522843979+-3982.jpg,['Report'],Report
1157,522868227+-8227.jpg,['Report'],Report
1158,522929206+-9206.jpg,['Report'],Report
1159,523365592+-5592.jpg,['Report'],Report
1160,524257370+-7371.jpg,['Report'],Report
1161,524363056+-3063.jpg,['Report'],Report
1162,524449506+-9506.jpg,['Note'],Email
1163,524485243+-5245.jpg,['Report'],Report
1164,524518395+-8418.jpg,"['Report', 'Scientific']",Report
1165,524569241+-9242.jpg,['Letter'],Letter
1166,524945610+-5611.jpg,['Letter'],Letter
1167,525220448+-0448.jpg,['Email'],Email
1168,525291085+-1088.jpg,['Report'],Report
1169,525672323+-2324.jpg,['Report'],Report
1170,527799804+-9805.jpg,['Memo'],Email
1171,527820130+-0130.jpg,['Memo'],Email
1172,527844182+-4182.jpg,['Email'],ADVE
1173,527929912+-9912.jpg,['Email'],Email
1174,527990161+-0162.jpg,['Form'],Email
1175,528348589+-8589.jpg,"['Memo', 'Report']",Email
1176,528896972+-6972.jpg,['Report'],Email
1177,529293099+-3108.jpg,['Report'],Email
1178,530038367+-8367.jpg,"['Memo', 'Email']",Email
1179,530919692+-9693.jpg,['Memo'],Email
1180,531440864+-0985.jpg,[],Email
1181,531678159+-8159.jpg,['Email'],Email
1182,569669.jpg,"['Report', 'Scientific']",Report
1183,586670.jpg,['Letter'],Letter
1184,587167.jpg,['Scientific'],Report
1185,60004387_60004390.jpg,"['Report', 'Scientific']",Scientific
1186,60013476.jpg,['Report'],Report
1187,60016011_60016015.jpg,['Resume'],Resume
1188,60018901.jpg,['Letter'],Letter
1189,60022426.jpg,['Letter'],Letter
1190,60028272_60028299.jpg,['Scientific'],Scientific
1191,60033390_60033392.jpg,"['Report', 'Scientific']",Report
1192,60037207_60037209.jpg,['Resume'],Resume
1193,600552.jpg,['Letter'],Letter
1194,60163219_60163222.jpg,['Scientific'],Scientific
1195,603677.jpg,['Memo'],Memo
1196,60438302.jpg,['Memo'],Note
1197,611829.jpg,['Memo'],Memo
1198,628017.jpg,"['Report', 'Letter']",Letter
1199,633619.jpg,"['Memo', 'Report']",Memo
1200,653346.jpg,['Letter'],Letter
1201,656421.jpg,['Letter'],Letter
1202,674889.jpg,['Letter'],Letter
1203,679995.jpg,['Letter'],Letter
1204,689417.jpg,['Letter'],Letter
1205,70007742-7742.jpg,"['Scientific', 'Report']",Scientific
1206,70105930-5937.jpg,['Scientific'],Scientific
1207,71103533.jpg,['Report'],Report
1208,71146504.jpg,['Memo'],Memo
1209,71194840.jpg,['Memo'],Note
1210,71225399.jpg,['Report'],Report
1211,713402.jpg,['Letter'],Letter
1212,71432730.jpg,"['Memo', 'Report']",Note
1213,71826079.jpg,"['Letter', 'Memo']",Note
1214,727296.jpg,['Letter'],Letter
1215,80231415_1417.jpg,"['Report', 'Scientific']",Scientific
1216,80317519_7522.jpg,['Memo'],Memo
1217,80413408_80413420.jpg,"['Memo', 'Report']",Memo
1218,80502221_80502224.jpg,"['Report', 'Memo']",Memo
1219,80552294.jpg,"['Memo', 'Report']",Memo
1220,80722057_2058.jpg,['Memo'],Memo
1221,80726625_80726632.jpg,"['Memo', 'Report']",Memo
1222,80911283_80911286.jpg,"['Memo', 'Report']",Memo
1223,81071627_1629.jpg,[],Note
1224,81153042_81153046.jpg,"['Memo', 'Report']",Memo
1225,81302811.jpg,['Report'],Scientific
1226,81331173_81331174.jpg,['Memo'],Memo
1227,81634973.jpg,['Memo'],Memo
1228,81745625_5631.jpg,"['Memo', 'Report']",Memo
1229,82088755_8759.jpg,['Memo'],Memo
1230,82227170_7183.jpg,"['Memo', 'Report']",Memo
1231,82252355_2356.jpg,['Memo'],Memo
1232,82411349_1362.jpg,"['Memo', 'Report']",Memo
1233,82456991_6998.jpg,"['Memo', 'Report']",Memo
1234,82777112.jpg,['Memo'],Memo
1235,82782147.jpg,['Memo'],Memo
1236,82866939.jpg,['Memo'],Memo
1237,82918230_82918239.jpg,['Memo'],Memo
1238,82919105.jpg,['Report'],Memo
1239,83098512_8517.jpg,"['Memo', 'Report']",Memo
1240,83448568_8579.jpg,"['Memo', 'Report']",Memo
1241,83504123_4129.jpg,"['Memo', 'Report']",Memo
1242,83594945_4946.jpg,['Memo'],Memo
1243,83644858.jpg,['Memo'],Memo
1244,83664478.jpg,['Memo'],Memo
1245,83904610_4615.jpg,"['Report', 'Scientific']",Scientific
1246,85004412.jpg,['Memo'],Memo
1247,85014287_4299.jpg,['Memo'],Memo
1248,85026674_85026676.jpg,"['Memo', 'Report']",Memo
1249,85067598.jpg,['Memo'],Memo
1250,85069315.jpg,['Memo'],Memo
1251,85146382.jpg,"['Memo', 'Report']",Memo
1252,85418261.jpg,['Memo'],Memo
1253,85560397.jpg,"['Memo', 'Report']",Memo
1254,85580479_85580482.jpg,"['Memo', 'Report']",Memo
1255,85615141.jpg,['Memo'],Memo
1256,85622275.jpg,['Memo'],Memo
1257,85655567_85655583.jpg,['Resume'],Resume
1258,85710569.jpg,"['Letter', 'Report', 'Scientific']",Scientific
1259,86002263.jpg,['Memo'],Memo
1260,86235667_5668.jpg,['Memo'],Memo
1261,86264944_4947.jpg,['Memo'],Memo
1262,86265143.jpg,['Memo'],Memo
1263,86280048_0055.jpg,"['Memo', 'Report']",Memo
1264,86373252_3255.jpg,"['Memo', 'Report']",Memo
1265,86448705_8716.jpg,"['Memo', 'Report']",Memo
1266,86546074.jpg,"['Report', 'Memo']",Memo
1267,87048757_87048766.jpg,"['Memo', 'Report']",Memo
1268,87051325.jpg,['Memo'],Memo
1269,870648.jpg,['Letter'],Letter
1270,87125423_87125428.jpg,['Report'],Scientific
1271,87150355.jpg,['Report'],Scientific
1272,87222823_2825.jpg,"['Memo', 'Report']",Memo
1273,87293861_3880.jpg,"['Memo', 'Report']",Memo
1274,87325335_87325337.jpg,"['Memo', 'Report']",Memo
1275,87328513_87328514.jpg,"['Memo', 'Report']",Memo
1276,87348404.jpg,"['Memo', 'Report']",Memo
1277,87398712.jpg,"['Memo', 'Report']",Memo
1278,87592525_87592533.jpg,"['Report', 'Scientific']",Scientific
1279,87638550_87638558.jpg,"['Report', 'Scientific']",Scientific
1280,87644162_87644163.jpg,"['Memo', 'Report']",Memo
1281,87678393_87678399.jpg,"['Report', 'Scientific']",Scientific
1282,87718409.jpg,['Memo'],Memo
1283,87746801_87746802.jpg,"['Memo', 'Report']",Memo
1284,87800043_87800056.jpg,['Memo'],Memo
1285,87842606_2608.jpg,"['Memo', 'Report', 'Scientific']",Memo
1286,87856898_87856902.jpg,"['Memo', 'Report']",Memo
1287,87915745_87915751.jpg,"['Memo', 'Report']",Memo
1288,88063780.jpg,"['Memo', 'Report']",Memo
1289,88116311_88116313.jpg,['Memo'],Memo
1290,88141193.jpg,"['Memo', 'Report']",Memo
1291,88142422.jpg,['Memo'],Memo
1292,88260444_88260447.jpg,"['Memo', 'Report']",Memo
1293,88889211.jpg,"['Report', 'Memo']",Memo
1294,88898679.jpg,"['Memo', 'Report']",Memo
1295,88899010.jpg,['Memo'],Memo
1296,88980966.jpg,"['Memo', 'Report']",Memo
1297,88990360.jpg,"['Report', 'Memo']",Memo
1298,89002796.jpg,['Memo'],Memo
1299,89096277_6278.jpg,['Memo'],Memo
1300,89209498_9500.jpg,['Memo'],Memo
1301,89282762.jpg,"['Memo', 'Report']",Memo
1302,89282835.jpg,['Memo'],Memo
1303,89286069.jpg,['Memo'],Memo
1304,89313238.jpg,['Report'],Scientific
1305,89313371.jpg,['Report'],Note
1306,89446070_89446076.jpg,"['Memo', 'Report']",Memo
1307,89449655.jpg,['Memo'],Memo
1308,89481112_1122.jpg,"['Memo', 'Report']",Memo
1309,89618674.jpg,"['Memo', 'Report']",Memo
1310,89678340.jpg,"['Memo', 'Report']",Memo
1311,89841379_1381.jpg,"['Memo', 'Report']",Memo
1312,89841477.jpg,['Memo'],Memo
1313,89939582.jpg,['Memo'],Memo
1314,89955590.jpg,"['Memo', 'Report']",Memo
1315,91288318_91288320.jpg,"['Memo', 'Report']",Memo
1316,91377755_91377757.jpg,['Memo'],Memo
1317,91637208_91637211.jpg,"['Memo', 'Report']",Memo
1318,91757213.jpg,['Memo'],Memo
1319,91765155.jpg,['Memo'],Memo
1320,91771720.jpg,['Memo'],Note
1321,91863222.jpg,['Memo'],Memo
1322,91878674_91878675.jpg,['Memo'],Memo
1323,91971720_1721.jpg,"['Memo', 'Report']",Memo
1324,91975408_5411.jpg,"['Memo', 'Report']",Memo
1325,91979761_9767.jpg,"['Memo', 'Report']",Memo
1326,91981329_1338.jpg,"['Memo', 'Report']",Memo
1327,91983999.jpg,['Memo'],Memo
1328,92064329_92064330.jpg,"['Memo', 'Report']",Memo
1329,92081249_1250.jpg,['Report'],Form
1330,92086756.jpg,['ADVE'],ADVE
1331,92292808_2811.jpg,"['Memo', 'Report']",Memo
1332,92631332_1338.jpg,"['Memo', 'Report']",Memo
1333,92638744.jpg,['Memo'],Memo
1334,92672244.jpg,['Memo'],Memo
1335,92707788.jpg,['Memo'],Memo
1336,92757436.jpg,['Memo'],Memo
1337,93164272_93164273.jpg,['Memo'],Memo
1338,93208121.jpg,['Memo'],Memo
1339,93252933.jpg,['Memo'],Memo
1340,93299184.jpg,['Memo'],Memo
1341,93444732a.jpg,['Memo'],Memo
1342,93802240.jpg,['Memo'],Memo
1343,94011032_94011033.jpg,['Memo'],Memo
1344,95666861_6867.jpg,['Memo'],Memo
1345,96008379.jpg,['Memo'],Memo
1346,96018383.jpg,['Memo'],Memo
1347,96018853_8858.jpg,['Memo'],Memo
1348,96222726.jpg,['Memo'],Memo
1349,96630332.jpg,"['Memo', 'Report']",Memo
1350,96653443.jpg,['Memo'],Memo
1351,98161549.jpg,['Memo'],Memo
1352,98201361_1362.jpg,"['Report', 'Memo']",Memo
1353,98215328_5336.jpg,"['Memo', 'Report']",Memo
1354,98341362.jpg,['Memo'],Memo
1355,98416803_6804.jpg,"['Memo', 'Report']",Memo
1356,98419843.jpg,['Memo'],Memo
1357,98468802_8809.jpg,"['Memo', 'Report']",Memo
1358,98754928.jpg,['Memo'],Memo
1359,98779515.jpg,['Memo'],Memo
1360,98862271.jpg,"['Memo', 'Report']",Memo
1361,98864336.jpg,['Memo'],Memo
1362,99115867_5869.jpg,"['Memo', 'Report']",Memo
1363,99410006.jpg,['Email'],Email
1364,CTRCONTRACTS015206-5.jpg,['Letter'],Letter
1365,CTRCONTRACTS021884-1.jpg,['Resume'],Resume
1366,CTRSP-FILES012488-25.jpg,['Scientific'],Scientific
1367,CTRSP-FILES025157-51.jpg,['Scientific'],Scientific
1368,PUBLICATIONS003667-3.jpg,['Scientific'],Scientific
1369,PUBLICATIONS007431-7.jpg,['Scientific'],Scientific
1370,PUBLICATIONS011449-1.jpg,['Scientific'],Scientific
1371,PUBLICATIONS016897-6.jpg,['Scientific'],Scientific
1372,PUBLICATIONS026505-6.jpg,['Scientific'],Scientific
1373,PUBLICATIONS030901-0.jpg,['Scientific'],Scientific
1374,PUBLICATIONS035812-5.jpg,['Scientific'],Scientific
1375,PUBLICATIONS040939-0.jpg,['Scientific'],Scientific
1376,PUBLICATIONS058430-8.jpg,['Scientific'],Scientific
1377,dun00608.51_dun00608.52.jpg,['Memo'],Memo
1378,tcal0230966.jpg,"['Memo', 'Form', 'Report']",Report
1379,tcal0367773.jpg,['Memo'],Memo
1380,ti00290170_0176.jpg,['Memo'],Memo
1381,ti01480811_0814.jpg,"['Memo', 'Report']",Memo
1382,ti02550955_0958.jpg,['Report'],Report
1383,ti04960317.jpg,['Memo'],Memo
1384,ti06071122_1124.jpg,['Report'],Report
1385,ti07830376.jpg,['Memo'],Memo
1386,ti09910500_0513.jpg,['Report'],Report
1387,ti10310980_0982.jpg,['Report'],Report
1388,ti10691080_1083.jpg,['Report'],Report
1389,ti11512619_2624.jpg,['Report'],Report
1390,ti12030045.jpg,"['Report', 'Memo']",Report
1391,ti12911987_1989.jpg,"['Report', 'Memo']",Report
1392,ti13540621_0622.jpg,['News'],Report
1393,ti13910019_0020.jpg,['Report'],Report
1394,ti16740794_0797.jpg,['Report'],Report
1395,ti16860527_0528.jpg,['Letter'],Letter
1396,ti30749189_9190.jpg,['Report'],Report
1397,tim00403.90_tim00403.91.jpg,['Report'],Report
1398,tim00404.83_tim00404.84.jpg,['Report'],Report
1399,tim00629.17_tim00629.20.jpg,['Report'],Report
1400,tim01047.91.jpg,['Report'],Report
1401,titx0100.29.jpg,['Memo'],Letter
1402,titx0625.92_titx0626.16.jpg,"['Memo', 'Report']",Memo
1403,titx1316.19_titx1316.21.jpg,"['Scientific', 'Report']",Report
1404,titx1529.40_titx1529.41.jpg,['Memo'],Memo
1405,tnwl0000110_0112.jpg,['Report'],Report
1406,tnwl0002042_2045.jpg,['Report'],Report
1407,tnwl0049688_9693.jpg,['Memo'],Memo
1408,tob00112.50_tob00112.58.jpg,['Report'],Report
1409,tob00500.02.jpg,['Memo'],Memo
1410,tob01615.44_tob01615.45.jpg,['Report'],Report
1411,tob01919.07.jpg,['Memo'],Memo
1412,tob03508.13.jpg,['Memo'],Memo
1413,tob06201.15_tob06201.19.jpg,['Report'],Report
1414,tob06632.98_tob06632.99.jpg,['Resume'],Report
1415,tob07006.81.jpg,['Memo'],Memo
1416,tob07526.89.jpg,['Report'],Report
1417,tob07720.02.jpg,['Memo'],Memo
1418,tob08110.23_tob08110.30.jpg,['Report'],Report
1419,tob08823.31_tob08823.32.jpg,['Report'],Report
1420,tob08906.50.jpg,['Memo'],Memo
1421,tob09000.76.jpg,['Report'],Report
1422,tob09314.17.jpg,['Report'],Report
1423,tob10601.37.jpg,['Memo'],Memo
1424,tob10829.35.jpg,['Report'],Report
1425,tob11819.95_tob11819.96.jpg,['Report'],Report
1426,tob12300.33_tob12300.34.jpg,"['Memo', 'Report']",Memo
1427,tob13820.34.jpg,['Memo'],Memo
1428,tob14232.72_tob14232.73.jpg,['Letter'],Letter
1429,tob14515.92_tob14516.06.jpg,['Report'],Report
1430,tob15809.19.jpg,['Memo'],Memo
1431,tob17612.72_tob17612.74.jpg,"['Memo', 'Report', 'Email']",Memo
1432,tob18717.65.jpg,['Memo'],Memo
1433,ton00631.03_ton00631.05.jpg,['Memo'],Memo
1434,ton02204.35_ton02204.37.jpg,['Report'],Report
1435,ton03017.04_ton03017.05.jpg,['Letter'],Letter
1436,ton03413.40.jpg,['Letter'],Report
1437,ton05123.21.jpg,['Memo'],Memo
1438,0000136188.jpg,['ADVE'],ADVE
1439,0000435350.jpg,['ADVE'],ADVE
1440,0000556056.jpg,['ADVE'],ADVE
1441,664383.jpg,['ADVE'],ADVE
1442,03496270.jpg,['ADVE'],ADVE
1443,03567810.jpg,['ADVE'],ADVE
1444,03722789.jpg,['ADVE'],ADVE
1445,04102204.jpg,['ADVE'],ADVE
1446,04106546.jpg,['ADVE'],ADVE
1447,04233037_04233039.jpg,['ADVE'],ADVE
1448,04412344.jpg,['ADVE'],ADVE
1449,12320856.jpg,['ADVE'],ADVE
1450,12779302.jpg,['ADVE'],ADVE
1451,12779971.jpg,[],ADVE
1452,13581913.jpg,['ADVE'],ADVE
1453,0030048095.jpg,['ADVE'],ADVE
1454,0030048989.jpg,['ADVE'],ADVE
1455,0030049569.jpg,['ADVE'],ADVE
1456,71178054.jpg,['ADVE'],ADVE
1457,71329566.jpg,[],ADVE
1458,71374678.jpg,['ADVE'],ADVE
1459,71408946.jpg,['ADVE'],ADVE
1460,71895027.jpg,['ADVE'],ADVE
1461,71895703.jpg,['ADVE'],ADVE
1462,71896384.jpg,['ADVE'],ADVE
1463,82262347_2348.jpg,[],ADVE
1464,85251705.jpg,['ADVE'],ADVE
1465,86122854.jpg,['ADVE'],ADVE
1466,87003967_87003968.jpg,['ADVE'],ADVE
1467,87063899.jpg,['ADVE'],ADVE
1468,87064470.jpg,['ADVE'],ADVE
1469,87064857.jpg,['ADVE'],ADVE
1470,87066788.jpg,['ADVE'],ADVE
1471,89872610.jpg,['ADVE'],ADVE
1472,91505342_5343.jpg,[],ADVE
1473,91551808.jpg,['ADVE'],ADVE
1474,91656417.jpg,['ADVE'],ADVE
1475,91689217.jpg,['ADVE'],ADVE
1476,92111083.jpg,['ADVE'],ADVE
1477,92206285.jpg,['ADVE'],ADVE
1478,92221516_1518.jpg,['ADVE'],ADVE
1479,92236848.jpg,['ADVE'],ADVE
1480,92678691.jpg,['ADVE'],ADVE
1481,93330837.jpg,['ADVE'],ADVE
1482,93332074_2082.jpg,['ADVE'],ADVE
1483,93341527.jpg,[],ADVE
1484,93422915.jpg,['ADVE'],ADVE
1485,94054618.jpg,['ADVE'],ADVE
1486,96324864.jpg,['ADVE'],ADVE
1487,99332057_2058.jpg,['ADVE'],ADVE
1488,99342431_2432.jpg,['ADVE'],ADVE
1489,500076275_500076282.jpg,[],ADVE
1490,500161305.jpg,['ADVE'],ADVE
1491,500248654+-8654.jpg,['ADVE'],ADVE
1492,500323180+-3180.jpg,['ADVE'],ADVE
1493,500713757_500713758.jpg,['ADVE'],ADVE
1494,501157471+-7480.jpg,['ADVE'],ADVE
1495,501303452+-3452.jpg,['ADVE'],ADVE
1496,501947737_501947738.jpg,['Note'],ADVE
1497,502108541+-8546.jpg,['ADVE'],ADVE
1498,502141224.jpg,['ADVE'],ADVE
1499,502217247+-7247.jpg,['ADVE'],ADVE
1500,502218620.jpg,['ADVE'],ADVE
1501,502219477.jpg,['ADVE'],ADVE
1502,502339758+-9761.jpg,[],ADVE
1503,502471549.jpg,['ADVE'],ADVE
1504,502472358.jpg,['ADVE'],ADVE
1505,502472939.jpg,['ADVE'],ADVE
1506,502473843.jpg,['ADVE'],ADVE
1507,502474424.jpg,['ADVE'],ADVE
1508,502590268.jpg,['ADVE'],ADVE
1509,502592126.jpg,['ADVE'],ADVE
1510,502593053.jpg,['ADVE'],ADVE
1511,502593762.jpg,['ADVE'],ADVE
1512,502594404.jpg,"['ADVE', 'News']",ADVE
1513,502595294.jpg,['ADVE'],ADVE
1514,502595869.jpg,['ADVE'],ADVE
1515,502596443.jpg,['ADVE'],ADVE
1516,502597344.jpg,['ADVE'],ADVE
1517,502597916.jpg,['ADVE'],ADVE
1518,502599068.jpg,['ADVE'],ADVE
1519,502599535+-9535.jpg,['ADVE'],ADVE
1520,502600009+-0009.jpg,['ADVE'],ADVE
1521,502607162+-7162.jpg,['ADVE'],ADVE
1522,502607827+-7827.jpg,['ADVE'],ADVE
1523,502610107+-0107.jpg,['ADVE'],ADVE
1524,502610513+-0516.jpg,['ADVE'],ADVE
1525,502611995a-1996.jpg,['ADVE'],ADVE
1526,502612183+-2183.jpg,['ADVE'],ADVE
1527,502613661a-3662.jpg,['ADVE'],ADVE
1528,503146051+-6051.jpg,['ADVE'],ADVE
1529,503524860_503524863.jpg,['ADVE'],ADVE
1530,503781513.jpg,['ADVE'],ADVE
1531,503782317.jpg,['ADVE'],ADVE
1532,503783036+-3036.jpg,['ADVE'],ADVE
1533,503783160+-3160.jpg,['ADVE'],ADVE
1534,503950104.jpg,['ADVE'],ADVE
1535,503960254.jpg,['ADVE'],ADVE
1536,503960838.jpg,['ADVE'],ADVE
1537,503961738+-1738.jpg,['ADVE'],ADVE
1538,505576130+-6130.jpg,['ADVE'],ADVE
1539,506672255_506672256.jpg,['ADVE'],ADVE
1540,507806606.jpg,['ADVE'],ADVE
1541,509130720+-0721.jpg,['ADVE'],ADVE
1542,509131202.jpg,['ADVE'],ADVE
1543,509131306+-1306.jpg,['ADVE'],ADVE
1544,509132587+-2587.jpg,['ADVE'],ADVE
1545,509134160.jpg,['ADVE'],ADVE
1546,509134595+-4596.jpg,['ADVE'],ADVE
1547,509136909+-6910.jpg,['ADVE'],ADVE
1548,509137457+-7458.jpg,[],ADVE
1549,509137948+-7949.jpg,['ADVE'],ADVE
1550,509138972+-8972.jpg,['ADVE'],ADVE
1551,509139618+-9618.jpg,['ADVE'],ADVE
1552,512696082+-6082.jpg,"['ADVE', 'News']",ADVE
1553,512725630.jpg,['ADVE'],ADVE
1554,514109075+-9076.jpg,['ADVE'],ADVE
1555,514766071+-6072.jpg,['ADVE'],ADVE
1556,514968966+-8967.jpg,['ADVE'],ADVE
1557,515127169_515127171.jpg,['ADVE'],ADVE
1558,517500165+-0165.jpg,['ADVE'],ADVE
1559,517501237+-1237.jpg,['ADVE'],ADVE
1560,517502631+-2631.jpg,['ADVE'],ADVE
1561,517508300+-8301.jpg,['ADVE'],ADVE
1562,517508450+-8453.jpg,[],ADVE
1563,517950663+-0671.jpg,['ADVE'],ADVE
1564,518050854_518050855.jpg,['ADVE'],ADVE
1565,521150302+-0302.jpg,['ADVE'],ADVE
1566,521150892+-0895.jpg,[],ADVE
1567,521151227+-1227.jpg,['ADVE'],ADVE
1568,522934065+-4065.jpg,['ADVE'],ADVE
1569,1002325458.jpg,[],ADVE
1570,1002760819.jpg,['ADVE'],ADVE
1571,1002761179.jpg,['ADVE'],ADVE
1572,1002761668.jpg,['ADVE'],ADVE
1573,1002761869.jpg,['ADVE'],ADVE
1574,1002762773.jpg,['ADVE'],ADVE
1575,1002763015.jpg,['ADVE'],ADVE
1576,1005116329_6330.jpg,['ADVE'],ADVE
1577,1005150029.jpg,['ADVE'],ADVE
1578,2023086360.jpg,[],ADVE
1579,2023738160.jpg,['ADVE'],ADVE
1580,2024182848.jpg,"['ADVE', 'News']",ADVE
1581,2025016432.jpg,"['ADVE', 'News']",ADVE
1582,2040144258.jpg,['ADVE'],ADVE
1583,2040183521.jpg,['ADVE'],ADVE
1584,2040697247.jpg,['ADVE'],ADVE
1585,2040811409.jpg,['ADVE'],ADVE
1586,2041076526.jpg,['ADVE'],ADVE
1587,2041089398.jpg,['ADVE'],ADVE
1588,2041511979.jpg,['ADVE'],ADVE
1589,2042029706.jpg,['ADVE'],ADVE
1590,2042333574.jpg,['ADVE'],ADVE
1591,2042348217.jpg,['ADVE'],ADVE
1592,2043025626.jpg,['ADVE'],ADVE
1593,2044759026.jpg,['ADVE'],ADVE
1594,2045081234.jpg,['ADVE'],ADVE
1595,2045573975.jpg,['ADVE'],ADVE
1596,2045630056.jpg,['ADVE'],ADVE
1597,2045731638.jpg,['ADVE'],ADVE
1598,2045830670.jpg,['ADVE'],ADVE
1599,2047920303.jpg,['ADVE'],ADVE
1600,2048509434.jpg,['ADVE'],ADVE
1601,2048729226.jpg,['ADVE'],ADVE
1602,2049398699.jpg,['ADVE'],ADVE
1603,2050834062.jpg,['ADVE'],ADVE
1604,2058501023.jpg,['ADVE'],ADVE
1605,2058501637.jpg,['ADVE'],ADVE
1606,2058502246.jpg,['ADVE'],ADVE
1607,2058502871.jpg,['ADVE'],ADVE
1608,2058503524.jpg,['ADVE'],ADVE
1609,2058503900.jpg,['ADVE'],ADVE
1610,2058504564.jpg,['ADVE'],ADVE
1611,2061000301.jpg,['ADVE'],ADVE
1612,2061002005.jpg,['ADVE'],ADVE
1613,2061002797.jpg,['ADVE'],ADVE
1614,2061003642.jpg,['ADVE'],ADVE
1615,2061141775.jpg,['ADVE'],ADVE
1616,2061190138.jpg,['ADVE'],ADVE
1617,2061199558.jpg,['ADVE'],ADVE
1618,2063550295.jpg,[],ADVE
1619,2064004681.jpg,['ADVE'],ADVE
1620,2064932937.jpg,['ADVE'],ADVE
1621,2065199983_9984.jpg,['ADVE'],ADVE
1622,2067540350_2067540352.jpg,['ADVE'],ADVE
1623,2069506477.jpg,['ADVE'],ADVE
1624,2070262428_2429.jpg,['ADVE'],ADVE
1625,2070494554_4555.jpg,['ADVE'],ADVE
1626,2070500515_0516.jpg,['ADVE'],ADVE
1627,2070501595.jpg,['ADVE'],ADVE
1628,2070711254_1255.jpg,[],ADVE
1629,2070711761.jpg,['ADVE'],ADVE
1630,2070712842_2843.jpg,['ADVE'],ADVE
1631,2070715949_5950.jpg,['ADVE'],ADVE
1632,2070717320_7321.jpg,['ADVE'],ADVE
1633,2070717402_7403.jpg,['ADVE'],ADVE
1634,2070718633.jpg,['ADVE'],ADVE
1635,2071388237.jpg,['ADVE'],ADVE
1636,2071465080_5081.jpg,['ADVE'],ADVE
1637,2071466317_6318.jpg,['ADVE'],ADVE
1638,2072281108.jpg,['ADVE'],ADVE
1639,2072998094.jpg,['ADVE'],ADVE
1640,2073487737.jpg,['ADVE'],ADVE
1641,2073971431.jpg,"['ADVE', 'News']",ADVE
1642,2083306564.jpg,['ADVE'],ADVE
1643,2084396082.jpg,['ADVE'],ADVE
1644,2084396137_6138.jpg,[],ADVE
1645,2084396927.jpg,['ADVE'],ADVE
1646,2084412816_2817.jpg,['ADVE'],ADVE
1647,2084420704.jpg,['ADVE'],ADVE
1648,2084425560_5561.jpg,['ADVE'],ADVE
1649,2084426012_6013.jpg,[],ADVE
1650,2084426710_6711.jpg,['ADVE'],ADVE
1651,2084427165_7166.jpg,['ADVE'],ADVE
1652,2084510807.jpg,['ADVE'],ADVE
1653,2084513422.jpg,['ADVE'],ADVE
1654,2085043981.jpg,['ADVE'],ADVE
1655,2501030007.jpg,['ADVE'],ADVE
1656,2501053670.jpg,['News'],ADVE
1657,tob01701.23.jpg,['News'],ADVE
1658,tob06517.41_tob06517.42.jpg,[],ADVE
1659,tob08311.50.jpg,['ADVE'],ADVE
1660,tob19002.28_tob19002.30.jpg,['ADVE'],ADVE
1661,ton01906.84.jpg,['ADVE'],ADVE
1662,0000023720.jpg,['News'],News
1663,0000114117.jpg,['News'],News
1664,0000162076.jpg,['News'],News
1665,0000240416.jpg,[],News
1666,0000330171.jpg,['News'],News
1667,0000334176.jpg,['News'],News
1668,0000343395.jpg,['News'],News
1669,00625137.jpg,['News'],News
1670,0000644359.jpg,['News'],News
1671,0000940821.jpg,['News'],News
1672,01182899.jpg,['News'],News
1673,01752917.jpg,['News'],News
1674,03620726.jpg,['News'],News
1675,03747860.jpg,['News'],News
1676,03754144-b.jpg,['News'],News
1677,04303523-a.jpg,['News'],News
1678,04328080.jpg,['News'],News
1679,10029170.jpg,['News'],News
1680,10029418.jpg,['News'],News
1681,10029716.jpg,['News'],News
1682,10030014.jpg,['News'],News
1683,10030096.jpg,['News'],News
1684,10030149.jpg,['News'],News
1685,10030325.jpg,['News'],News
1686,10030463.jpg,['News'],News
1687,10030834.jpg,['News'],News
1688,10031067.jpg,['News'],News
1689,10031147.jpg,['News'],News
1690,10031350.jpg,['News'],News
1691,10031395.jpg,['News'],News
1692,10031617.jpg,['News'],News
1693,10032025.jpg,['News'],News
1694,10077592.jpg,[],News
1695,10226460.jpg,['News'],News
1696,10405567.jpg,['News'],News
1697,11311025.jpg,['News'],News
1698,0011927386.jpg,['News'],News
1699,50265293-5293.jpg,['News'],News
1700,50288669-8669.jpg,['News'],News
1701,60000259.jpg,['News'],News
1702,60007601.jpg,['News'],News
1703,80307630a.jpg,['News'],News
1704,81760888.jpg,['News'],News
1705,85644137.jpg,['News'],News
1706,85650285.jpg,['News'],News
1707,85865251.jpg,['News'],News
